flow_id,y_true,AttackCategory,split_role,score,mse,y_pred
synthetic_A#2988,0,BENIGN,test_benign,0.12862652439812833,0.003215663109953208,0
synthetic_A#7020,0,BENIGN,test_benign,0.31448642613225025,0.007862160653306256,0
synthetic_A#1550,0,BENIGN,test_benign,0.21825733389341373,0.005456433347335343,0
synthetic_A#2164,0,BENIGN,test_benign,0.5544232602270023,0.013860581505675058,0
synthetic_A#586,0,BENIGN,test_benign,2.169764596309652,0.0542441149077413,0
synthetic_A#2405,0,BENIGN,test_benign,0.28623989577725717,0.007155997394431429,0
synthetic_A#6800,0,BENIGN,test_benign,0.27109870306803097,0.0067774675767007745,0
synthetic_A#3428,0,BENIGN,test_benign,3.9482307454631833,0.09870576863657958,0
synthetic_A#2609,0,BENIGN,test_benign,0.2081410154259575,0.005203525385648938,0
synthetic_A#3656,0,BENIGN,test_benign,0.47442100508711216,0.011860525127177803,0
synthetic_A#3214,0,BENIGN,test_benign,0.29595389238329073,0.007398847309582268,0
synthetic_A#3534,0,BENIGN,test_benign,0.8529825756448117,0.021324564391120293,0
synthetic_A#3286,0,BENIGN,test_benign,0.44589055151100343,0.011147263787775086,0
synthetic_A#2080,0,BENIGN,test_benign,0.4647676710298258,0.011619191775745646,0
synthetic_A#6955,0,BENIGN,test_benign,0.18555174170783167,0.0046387935426957915,0
synthetic_A#6487,0,BENIGN,test_benign,0.14098047876003345,0.0035245119690008363,0
synthetic_A#647,0,BENIGN,test_benign,0.2675245165708039,0.0066881129142700975,0
synthetic_A#222,0,BENIGN,test_benign,0.34944211669058906,0.008736052917264727,0
synthetic_A#6889,0,BENIGN,test_benign,0.29907635998199955,0.007476908999549989,0
synthetic_A#7678,0,BENIGN,test_benign,0.40386619615786146,0.010096654903946536,0
synthetic_A#23,0,BENIGN,test_benign,0.280545233235138,0.007013630830878451,0
synthetic_A#1905,0,BENIGN,test_benign,0.6153975554612556,0.01538493888653139,0
synthetic_A#4078,0,BENIGN,test_benign,0.10154596766096191,0.002538649191524048,0
synthetic_A#1554,0,BENIGN,test_benign,0.7214580473276304,0.01803645118319076,0
synthetic_A#5723,0,BENIGN,test_benign,148.7700665985928,3.71925166496482,1
synthetic_A#5204,0,BENIGN,test_benign,0.905742728000126,0.02264356820000315,0
synthetic_A#7700,0,BENIGN,test_benign,0.22311852126434084,0.005577963031608521,0
synthetic_A#5840,0,BENIGN,test_benign,0.5723136225271903,0.014307840563179759,0
synthetic_A#4945,0,BENIGN,test_benign,17.947375824296323,0.4486843956074081,0
synthetic_A#1407,0,BENIGN,test_benign,1.3747042329001724,0.03436760582250431,0
synthetic_A#65,0,BENIGN,test_benign,0.2325806751797897,0.005814516879494742,0
synthetic_A#6340,0,BENIGN,test_benign,0.2148609427228638,0.0053715235680715945,0
synthetic_A#1044,0,BENIGN,test_benign,0.12734665817885366,0.0031836664544713416,0
synthetic_A#6688,0,BENIGN,test_benign,0.8393461248410536,0.02098365312102634,0
synthetic_A#7924,0,BENIGN,test_benign,0.10487666251235306,0.0026219165628088266,0
synthetic_A#4743,0,BENIGN,test_benign,0.2022607640217038,0.005056519100542595,0
synthetic_A#2031,0,BENIGN,test_benign,0.3049765392826671,0.007624413482066677,0
synthetic_A#5824,0,BENIGN,test_benign,0.19461854478679433,0.004865463619669858,0
synthetic_A#5244,0,BENIGN,test_benign,1.5376637470690917,0.038441593676727295,0
synthetic_A#5036,0,BENIGN,test_benign,0.26007765947750916,0.006501941486937729,0
synthetic_A#554,0,BENIGN,test_benign,0.789846497307735,0.019746162432693375,0
synthetic_A#7311,0,BENIGN,test_benign,1.600187665234706,0.04000469163086765,0
synthetic_A#4394,0,BENIGN,test_benign,0.33930281698625303,0.008482570424656326,0
synthetic_A#5394,0,BENIGN,test_benign,0.7972308301090828,0.01993077075272707,0
synthetic_A#3535,0,BENIGN,test_benign,1.3145760080576803,0.032864400201442004,0
synthetic_A#1699,0,BENIGN,test_benign,0.9291797965638984,0.02322949491409746,0
synthetic_A#6726,0,BENIGN,test_benign,0.36558952222543906,0.009139738055635976,0
synthetic_A#1055,0,BENIGN,test_benign,1.1841310624571262,0.029603276561428155,0
synthetic_A#1406,0,BENIGN,test_benign,0.9651019077315979,0.024127547693289945,0
synthetic_A#3767,0,BENIGN,test_benign,0.30388075767023404,0.007597018941755851,0
synthetic_A#601,0,BENIGN,test_benign,0.3339317435204423,0.008348293588011058,0
synthetic_A#1383,0,BENIGN,test_benign,0.07697003430061711,0.0019242508575154278,0
synthetic_A#3332,0,BENIGN,test_benign,0.31258908271914887,0.007814727067978722,0
synthetic_A#2118,0,BENIGN,test_benign,4.496305516734159,0.11240763791835398,0
synthetic_A#4319,0,BENIGN,test_benign,17.956738822649033,0.4489184705662258,0
synthetic_A#1912,0,BENIGN,test_benign,1.279405565195082,0.03198513912987705,0
synthetic_A#3684,0,BENIGN,test_benign,0.2545883823926837,0.006364709559817093,0
synthetic_A#7582,0,BENIGN,test_benign,1.5463522419899007,0.038658806049747516,0
synthetic_A#4813,0,BENIGN,test_benign,0.1398658063077151,0.003496645157692878,0
synthetic_A#1740,0,BENIGN,test_benign,0.43724523369817714,0.010931130842454428,0
synthetic_A#5039,0,BENIGN,test_benign,2.64352358388423,0.06608808959710574,0
synthetic_A#927,0,BENIGN,test_benign,0.19524633493636184,0.004881158373409046,0
synthetic_A#5138,0,BENIGN,test_benign,0.8966521472072124,0.02241630368018031,0
synthetic_A#3578,0,BENIGN,test_benign,3.551825538902104,0.08879563847255259,0
synthetic_A#4442,0,BENIGN,test_benign,0.818841009006086,0.02047102522515215,0
synthetic_A#7472,0,BENIGN,test_benign,1.328034997709213,0.03320087494273032,0
synthetic_A#7128,0,BENIGN,test_benign,0.2084800443455872,0.00521200110863968,0
synthetic_A#239,0,BENIGN,test_benign,0.6694938442286107,0.016737346105715267,0
synthetic_A#2966,0,BENIGN,test_benign,0.48236553808325194,0.012059138452081298,0
synthetic_A#3542,0,BENIGN,test_benign,0.6593988141611713,0.016484970354029283,0
synthetic_A#6206,0,BENIGN,test_benign,0.4641602821339387,0.011604007053348468,0
synthetic_A#3210,0,BENIGN,test_benign,0.06744950995583902,0.0016862377488959756,0
synthetic_A#101,0,BENIGN,test_benign,1.2342284733499413,0.030855711833748533,0
synthetic_A#318,0,BENIGN,test_benign,2.370698874877854,0.05926747187194635,0
synthetic_A#4581,0,BENIGN,test_benign,0.5450453880878863,0.013626134702197156,0
synthetic_A#3187,0,BENIGN,test_benign,0.08423035339842033,0.0021057588349605084,0
synthetic_A#533,0,BENIGN,test_benign,0.13050479365305873,0.003262619841326468,0
synthetic_A#737,0,BENIGN,test_benign,0.7329903656262771,0.018324759140656927,0
synthetic_A#1244,0,BENIGN,test_benign,0.3733019279409314,0.009332548198523286,0
synthetic_A#1142,0,BENIGN,test_benign,0.055144453533619825,0.0013786113383404957,0
synthetic_A#4347,0,BENIGN,test_benign,0.908169604576013,0.022704240114400327,0
synthetic_A#7287,0,BENIGN,test_benign,1.3450557241432342,0.03362639310358086,0
synthetic_A#6526,0,BENIGN,test_benign,0.47956070262783385,0.011989017565695845,0
synthetic_A#1328,0,BENIGN,test_benign,0.44051934905563384,0.011012983726390846,0
synthetic_A#7097,0,BENIGN,test_benign,0.20698621089457148,0.005174655272364287,0
synthetic_A#6613,0,BENIGN,test_benign,0.1429299546102042,0.0035732488652551048,0
synthetic_A#1928,0,BENIGN,test_benign,0.5546470672887824,0.013866176682219561,0
synthetic_A#5004,0,BENIGN,test_benign,0.23967160851479835,0.005991790212869959,0
synthetic_A#496,0,BENIGN,test_benign,0.19518669523605614,0.004879667380901403,0
synthetic_A#7544,0,BENIGN,test_benign,0.1474616652454486,0.003686541631136215,0
synthetic_A#2771,0,BENIGN,test_benign,2.0701655359356077,0.051754138398390194,0
synthetic_A#472,0,BENIGN,test_benign,0.06686984842769782,0.0016717462106924455,0
synthetic_A#5050,0,BENIGN,test_benign,1.0423881483017623,0.026059703707544058,0
synthetic_A#4076,0,BENIGN,test_benign,10.885679776219579,0.2721419944054895,0
synthetic_A#3916,0,BENIGN,test_benign,0.36599025145755765,0.00914975628643894,0
synthetic_A#544,0,BENIGN,test_benign,1.8875387869624878,0.04718846967406219,0
synthetic_A#4176,0,BENIGN,test_benign,1.3677093743636675,0.03419273435909169,0
synthetic_A#1242,0,BENIGN,test_benign,6.733667524002322,0.16834168810005806,0
synthetic_A#7330,0,BENIGN,test_benign,1.5833833414604852,0.03958458353651213,0
synthetic_A#5538,0,BENIGN,test_benign,0.2675054332355994,0.006687635830889984,0
synthetic_A#334,0,BENIGN,test_benign,0.37449934627553405,0.00936248365688835,0
synthetic_A#7132,0,BENIGN,test_benign,0.4194007696719107,0.010485019241797768,0
synthetic_A#1315,0,BENIGN,test_benign,2.107057646513932,0.052676441162848295,0
synthetic_A#1919,0,BENIGN,test_benign,1.5012735008236469,0.03753183752059117,0
synthetic_A#2184,0,BENIGN,test_benign,0.15312249650900844,0.003828062412725211,0
synthetic_A#3861,0,BENIGN,test_benign,0.6636054859075563,0.016590137147688908,0
synthetic_A#7409,0,BENIGN,test_benign,0.2133505296900098,0.005333763242250245,0
synthetic_A#4645,0,BENIGN,test_benign,0.34081796553649335,0.008520449138412333,0
synthetic_A#132,0,BENIGN,test_benign,4.742301187220608,0.11855752968051521,0
synthetic_A#3960,0,BENIGN,test_benign,0.9101837127135447,0.022754592817838617,0
synthetic_A#6351,0,BENIGN,test_benign,1.2238114508974518,0.030595286272436295,0
synthetic_A#2245,0,BENIGN,test_benign,0.7036657662516428,0.01759164415629107,0
synthetic_A#540,0,BENIGN,test_benign,0.3510836680027022,0.008777091700067555,0
synthetic_A#6146,0,BENIGN,test_benign,0.28685504569039494,0.007171376142259873,0
synthetic_A#2029,0,BENIGN,test_benign,0.06943372269045163,0.0017358430672612907,0
synthetic_A#37,0,BENIGN,test_benign,0.5616473647618997,0.014041184119047492,0
synthetic_A#7636,0,BENIGN,test_benign,29.180040764182703,0.7295010191045675,1
synthetic_A#7573,0,BENIGN,test_benign,0.32156320005346467,0.008039080001336617,0
synthetic_A#2018,0,BENIGN,test_benign,0.0813581984581673,0.0020339549614541825,0
synthetic_A#2111,0,BENIGN,test_benign,0.3209958453312467,0.008024896133281167,0
synthetic_A#2402,0,BENIGN,test_benign,0.21658260499710136,0.005414565124927534,0
synthetic_A#748,0,BENIGN,test_benign,0.31454285368912466,0.007863571342228117,0
synthetic_A#7567,0,BENIGN,test_benign,1.3335742958703038,0.0333393573967576,0
synthetic_A#2456,0,BENIGN,test_benign,0.6162352467781632,0.01540588116945408,0
synthetic_A#7512,0,BENIGN,test_benign,0.7904522904090452,0.01976130726022613,0
synthetic_A#2344,0,BENIGN,test_benign,0.8738837329095541,0.021847093322738854,0
synthetic_A#95,0,BENIGN,test_benign,1.9344445714473848,0.04836111428618462,0
synthetic_A#6251,0,BENIGN,test_benign,0.4419522744011691,0.011048806860029226,0
synthetic_A#7864,0,BENIGN,test_benign,0.27392496576013986,0.006848124144003496,0
synthetic_A#5223,0,BENIGN,test_benign,0.07877846167987144,0.001969461541996786,0
synthetic_A#2114,0,BENIGN,test_benign,0.6101031266785222,0.015252578166963054,0
synthetic_A#2586,0,BENIGN,test_benign,0.1736442928147396,0.00434110732036849,0
synthetic_A#5198,0,BENIGN,test_benign,0.2043016109236515,0.005107540273091288,0
synthetic_A#3439,0,BENIGN,test_benign,1.2698847915955265,0.03174711978988816,0
synthetic_A#3554,0,BENIGN,test_benign,0.8488707651046703,0.02122176912761676,0
synthetic_A#453,0,BENIGN,test_benign,4.339383932160084,0.1084845983040021,0
synthetic_A#6584,0,BENIGN,test_benign,0.8291460044448344,0.02072865011112086,0
synthetic_A#2812,0,BENIGN,test_benign,0.1539253623620146,0.003848134059050365,0
synthetic_A#2836,0,BENIGN,test_benign,0.946670567520328,0.0236667641880082,0
synthetic_A#251,0,BENIGN,test_benign,1.3203142996644988,0.03300785749161247,0
synthetic_A#6635,0,BENIGN,test_benign,0.14712762357357934,0.0036781905893394835,0
synthetic_A#1022,0,BENIGN,test_benign,1.4154584710025702,0.03538646177506426,0
synthetic_A#7647,0,BENIGN,test_benign,0.6037179286813225,0.015092948217033062,0
synthetic_A#1010,0,BENIGN,test_benign,0.46194459180884445,0.011548614795221112,0
synthetic_A#4649,0,BENIGN,test_benign,0.1283261806973966,0.0032081545174349147,0
synthetic_A#6001,0,BENIGN,test_benign,0.12763958687401541,0.003190989671850385,0
synthetic_A#1672,0,BENIGN,test_benign,0.11093982767099374,0.0027734956917748435,0
synthetic_A#625,0,BENIGN,test_benign,1.0769610292345255,0.026924025730863138,0
synthetic_A#7793,0,BENIGN,test_benign,0.03132729530345381,0.0007831823825863452,0
synthetic_A#2110,0,BENIGN,test_benign,3.616097780584207,0.09040244451460518,0
synthetic_A#1465,0,BENIGN,test_benign,1.849626452109614,0.04624066130274035,0
synthetic_A#7529,0,BENIGN,test_benign,1.1201668235545026,0.028004170588862565,0
synthetic_A#4734,0,BENIGN,test_benign,0.41407521046877105,0.010351880261719276,0
synthetic_A#4266,0,BENIGN,test_benign,0.5562703124386182,0.013906757810965457,0
synthetic_A#3091,0,BENIGN,test_benign,0.40574659903671384,0.010143664975917847,0
synthetic_A#6972,0,BENIGN,test_benign,0.09237009075525253,0.0023092522688813134,0
synthetic_A#1888,0,BENIGN,test_benign,0.7372767361344219,0.01843191840336055,0
synthetic_A#1608,0,BENIGN,test_benign,0.2806656365728362,0.007016640914320906,0
synthetic_A#1744,0,BENIGN,test_benign,2.759805561504825,0.06899513903762063,0
synthetic_A#157,0,BENIGN,test_benign,2.2992418304736972,0.05748104576184243,0
synthetic_A#2439,0,BENIGN,test_benign,0.10477404148231971,0.0026193510370579928,0
synthetic_A#2199,0,BENIGN,test_benign,0.12043525204249869,0.0030108813010624675,0
synthetic_A#3094,0,BENIGN,test_benign,2.828096218469771,0.07070240546174428,0
synthetic_A#6213,0,BENIGN,test_benign,0.42572103641920817,0.010643025910480204,0
synthetic_A#503,0,BENIGN,test_benign,0.5809350232192965,0.014523375580482412,0
synthetic_A#6186,0,BENIGN,test_benign,0.1757114175788642,0.004392785439471605,0
synthetic_A#315,0,BENIGN,test_benign,0.0521686913974619,0.0013042172849365475,0
synthetic_A#710,0,BENIGN,test_benign,0.3149050776730001,0.007872626941825002,0
synthetic_A#3968,0,BENIGN,test_benign,23.781831417904648,0.5945457854476162,0
synthetic_A#4174,0,BENIGN,test_benign,0.20187319365456452,0.005046829841364113,0
synthetic_A#3717,0,BENIGN,test_benign,0.9992748946187067,0.024981872365467665,0
synthetic_A#7082,0,BENIGN,test_benign,0.247839112589876,0.0061959778147469,0
synthetic_A#856,0,BENIGN,test_benign,0.1173004473988262,0.0029325111849706547,0
synthetic_A#3322,0,BENIGN,test_benign,0.5098992160466941,0.012747480401167351,0
synthetic_A#5002,0,BENIGN,test_benign,0.26729522135536116,0.006682380533884029,0
synthetic_A#2656,0,BENIGN,test_benign,0.21826383649231829,0.005456595912307957,0
synthetic_A#319,0,BENIGN,test_benign,0.41880219583111966,0.010470054895777991,0
synthetic_A#429,0,BENIGN,test_benign,0.5670724743939524,0.01417681185984881,0
synthetic_A#1018,0,BENIGN,test_benign,0.10990378060470846,0.0027475945151177114,0
synthetic_A#1426,0,BENIGN,test_benign,0.4967179277284134,0.012417948193210335,0
synthetic_A#7942,0,BENIGN,test_benign,0.5837254890091679,0.014593137225229197,0
synthetic_A#3703,0,BENIGN,test_benign,0.17423051849606302,0.004355762962401576,0
synthetic_A#6543,0,BENIGN,test_benign,0.3335437699164504,0.00833859424791126,0
